,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,updated_github_id,trending,labels,new_addition
68,pgvectorscale,timescale/pgvectorscale,ml-frameworks,https://github.com/timescale/pgvectorscale,https://github.com/timescale/pgvectorscale,PostgreSQL,2023-07-01 01:05:05,2025-01-28 00:29:50,2025-01-17 17:31:35,70.0,33.0,34.0,1645.0,,2024-11-19 23:26:02,0.5.1,22921.0,1348.0,8.0,"A complement to pgvector for high performance, cost efficient vector search on large workloads.",,,14.0,17,False,2.0,,,,True
69,rusty-machine,AtheMathmo/rusty-machine,ml-frameworks,https://github.com/AtheMathmo/rusty-machine,https://github.com/AtheMathmo/rusty-machine,MIT,2015-11-14 05:55:27,2020-07-10 17:17:37,2020-02-14 18:25:14,147.0,33.0,67.0,1256.0,532.0,,,,,,Machine Learning library for Rust.,456.0,456.0,20.0,17,False,2.0,,,,
70,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,Apache-2.0,2018-07-22 10:09:33,2025-01-28 04:27:01,2025-01-06 09:28:35,84.0,31.0,103.0,1051.0,,2024-02-27 15:15:01,argmin-v0.10.0,,,33.0,Numerical optimization in pure Rust.,625.0,625.0,42.0,17,True,2.0,,,,
71,lingua-rs,pemistahl/lingua-rs,nlp,https://github.com/pemistahl/lingua-rs,https://github.com/pemistahl/lingua-rs,Apache-2.0,2020-06-17 10:47:30,2025-01-30 20:00:04,2025-01-30 06:22:41,42.0,13.0,46.0,916.0,,2023-12-12 20:45:20,1.6.2,,,17.0,"The most accurate natural language detection library for Rust, suitable for short text and mixed-language text.",220.0,220.0,6.0,17,True,2.0,,,,
72,nnsplit,bminixhofer/nnsplit,nlp,https://github.com/segment-any-text/wtpsplit,https://github.com/segment-any-text/wtpsplit,MIT,2020-01-31 10:34:17,2025-01-25 16:43:18,2025-01-25 16:41:20,45.0,3.0,78.0,835.0,,2025-01-25 16:43:18,2.1.4,,,30.0,"Toolkit to segment text into sentences or other semantic units in a robust, efficient and adaptable way.",69.0,69.0,11.0,17,True,2.0,segment-any-text/wtpsplit,,,
73,mosec,mosecorg/mosec,mlops,https://github.com/mosecorg/mosec,https://github.com/mosecorg/mosec,Apache-2.0,2021-03-13 04:07:20,2025-02-01 02:39:50,2025-01-29 06:44:35,61.0,13.0,88.0,817.0,,2025-01-09 12:33:12,0.9.1,,,48.0,"A high-performance ML model serving framework, offers dynamic batching and CPU/GPU pipelines to fully exploit your..",59.0,59.0,14.0,17,True,2.0,,,,
74,datafrog,rust-lang/datafrog,data-loading,https://github.com/rust-lang/datafrog,https://github.com/rust-lang/datafrog,Apache-2.0,2018-05-16 13:37:32,2022-01-20 20:23:52,2022-01-20 20:23:52,42.0,6.0,6.0,806.0,136.0,,,,,,A lightweight Datalog engine in Rust.,5682.0,5682.0,13.0,17,False,3.0,,,,
75,milli,meilisearch/milli,apps,https://github.com/meilisearch/milli,https://github.com/meilisearch/milli,MIT,2020-05-31 12:21:55,2023-04-04 11:21:46,2023-04-04 11:21:46,82.0,,159.0,466.0,,2023-02-22 15:13:18,0.41.3,,,86.0,Search engine library for Meilisearch.,525.0,525.0,41.0,17,False,3.0,,,,
76,text-splitter,benbrandt/text-splitter,nlp,https://github.com/benbrandt/text-splitter,https://github.com/benbrandt/text-splitter,MIT,2023-04-07 11:54:39,2025-01-31 10:57:50,2025-01-31 10:57:47,19.0,7.0,19.0,323.0,,2025-01-17 10:15:09,0.22.0,,,60.0,"Split text into semantic chunks, up to a desired chunk size. Supports calculating length by characters and tokens, and..",237.0,237.0,7.0,17,True,2.0,,,,
77,graph-rs,sreeise/graph-rs,graph,https://github.com/sreeise/graph-rs-sdk,https://github.com/sreeise/graph-rs-sdk,MIT,2018-12-18 13:17:11,2024-10-10 10:05:14,2024-10-10 10:04:23,32.0,23.0,249.0,117.0,961.0,2024-10-10 10:05:14,2.0.3,,,21.0,Microsoft Graph API Client And Identity Platform Client in Rust.,64.0,64.0,16.0,17,True,3.0,sreeise/graph-rs-sdk,,,
78,rust,tensorflow/rust,ml-frameworks,https://github.com/tensorflow/rust,https://github.com/tensorflow/rust,Apache-2.0,2016-02-05 00:32:17,2025-01-12 17:43:04,2025-01-12 17:43:04,419.0,63.0,127.0,5258.0,898.0,,,,,,Rust language bindings for TensorFlow.,,,49.0,16,True,2.0,,,['binding'],
79,Rust-CUDA,RDambrosio016/Rust-CUDA,other,https://github.com/Rust-GPU/Rust-CUDA,https://github.com/Rust-GPU/Rust-CUDA,Apache-2.0,2021-10-17 23:37:05,2025-01-27 19:03:31,2025-01-27 19:03:31,130.0,59.0,25.0,3428.0,,2022-02-07 20:44:13,0.3,,,2.0,Ecosystem of libraries and tools for writing and executing fast GPU code fully in Rust.,102.0,102.0,19.0,16,True,1.0,Rust-GPU/Rust-CUDA,,,
80,lsp-ai,SilasMarvin/lsp-ai,apps,https://github.com/SilasMarvin/lsp-ai,https://github.com/SilasMarvin/lsp-ai,MIT,2023-11-24 17:08:42,2025-01-07 22:17:38,2025-01-07 22:17:34,82.0,22.0,34.0,2410.0,,2024-09-24 14:49:55,0.7.1,1066.0,133.0,12.0,"LSP-AI is an open-source language server that serves as a backend for AI-powered functionality, designed to assist and..",,,8.0,16,True,3.0,,,,
81,weggli,googleprojectzero/weggli,apps,https://github.com/weggli-rs/weggli,https://github.com/weggli-rs/weggli,Apache-2.0,2021-09-30 16:06:12,2024-07-12 16:50:14,2024-01-16 14:12:00,128.0,37.0,29.0,2364.0,,2022-05-31 12:23:06,0.2.4,,,3.0,weggli is a fast and robust semantic search tool for C and C++ codebases. It is designed to help security researchers..,86.0,86.0,10.0,16,False,3.0,weggli-rs/weggli,,,
82,vega,rajasekarv/vega,analysis,https://github.com/rajasekarv/vega,https://github.com/rajasekarv/vega,Apache-2.0,2019-10-22 19:13:09,2022-04-18 16:10:37,2021-06-29 20:02:50,204.0,34.0,31.0,2236.0,416.0,,,,,,A new arguably faster implementation of Apache Spark from scratch in Rust.,5.0,5.0,22.0,16,False,1.0,,,,
83,trieve,devflowinc/trieve,apps,https://github.com/devflowinc/trieve,https://github.com/devflowinc/trieve,,2023-03-26 19:45:53,2025-02-01 05:34:04,2025-01-31 23:33:07,162.0,15.0,1103.0,1872.0,,2024-12-06 20:23:50,0.13.0,,,6.0,"All-in-one infrastructure for search, recommendations, RAG, and analytics offered via API.",4.0,4.0,56.0,16,False,3.0,,,,True
84,lnx,lnx-search/lnx,apps,https://github.com/lnx-search/lnx,https://github.com/lnx-search/lnx,MIT,2021-08-13 15:05:22,2025-01-25 14:16:43,2025-01-18 18:13:29,47.0,42.0,51.0,1286.0,510.0,2022-10-05 16:57:07,0.9.0-master,,,18.0,"Insanely fast, Feature-rich searching. lnx is the adaptable, typo tollerant deployment of the tantivy search engine.",,,4.0,16,True,3.0,,,,
85,RustQuant,avhz/RustQuant,apps,https://github.com/avhz/RustQuant,https://github.com/avhz/RustQuant,Apache-2.0,2022-08-31 10:03:24,2024-11-24 23:26:41,2024-11-24 23:26:40,138.0,28.0,97.0,1250.0,,2024-11-23 00:15:01,RustQuant_stochastics-v0.4.0,,,100.0,Rust library for quantitative finance.,25.0,25.0,43.0,16,True,3.0,,,,
86,juice,spearow/juice,ml-frameworks,https://github.com/fff-rs/juice,https://github.com/fff-rs/juice,,2017-01-14 21:27:49,2024-07-22 18:07:55,2024-04-25 07:43:59,76.0,31.0,54.0,1119.0,1438.0,,,,,,The Hacker's Machine Learning Engine.,57.0,57.0,48.0,16,False,2.0,fff-rs/juice,,,
87,rustlearn,maciejkula/rustlearn,ml-frameworks,https://github.com/maciejkula/rustlearn,https://github.com/maciejkula/rustlearn,Apache-2.0,2015-12-03 21:48:17,2021-06-07 09:09:59,2020-06-21 02:01:58,54.0,11.0,6.0,630.0,76.0,2018-07-29 21:02:49,0.5.0,,,4.0,Machine learning crate for Rust.,137.0,137.0,9.0,16,False,2.0,,,,
88,rustface,atomashpolskiy/rustface,image,https://github.com/atomashpolskiy/rustface,https://github.com/atomashpolskiy/rustface,,2017-12-21 20:24:40,2024-04-04 09:23:25,2024-04-04 09:23:22,33.0,5.0,17.0,407.0,183.0,2020-11-02 08:22:28,0.1.6,,,3.0,Face detection library for the Rust programming language.,239.0,239.0,7.0,16,False,3.0,,,,
89,granne,granne/granne,ml-frameworks,https://github.com/granne/granne,https://github.com/granne/granne,MIT,2019-12-06 09:12:47,2024-07-08 15:36:08,2021-05-19 16:09:39,24.0,9.0,9.0,317.0,203.0,2021-06-06 12:58:39,0.5.2,,,3.0,Graph-based Approximate Nearest Neighbor Search.,16.0,16.0,6.0,16,False,2.0,,,,
90,gap_statistic,milesgranger/gap_statistic,ml-frameworks,https://github.com/milesgranger/gap_statistic,https://github.com/milesgranger/gap_statistic,Unlicense,2016-04-25 11:22:18,2024-07-31 13:08:38,2023-07-31 04:15:48,46.0,6.0,33.0,215.0,135.0,2023-07-31 04:21:35,2.0.3,650.0,8.0,15.0,Dynamically get the suggested clusters in the data for unsupervised learning.,69.0,69.0,6.0,16,False,2.0,,,,
91,faiss-rs,Enet4/faiss-rs,ml-frameworks,https://github.com/Enet4/faiss-rs,https://github.com/Enet4/faiss-rs,Apache-2.0,2018-01-27 21:50:14,2024-09-18 17:05:05,2024-09-18 17:05:05,34.0,10.0,27.0,206.0,313.0,2023-08-26 11:09:33,0.12.1,,,12.0,Rust language bindings for Faiss.,39.0,39.0,11.0,16,True,2.0,,,['binding'],
92,graphlib,purpleprotocol/graphlib,graph,https://github.com/purpleprotocol/graphlib,https://github.com/purpleprotocol/graphlib,MIT,2019-03-14 12:52:32,2023-01-14 18:45:42,2021-11-09 12:03:42,14.0,7.0,23.0,194.0,172.0,2021-11-09 12:06:19,0.6.3,,,19.0,Simple but powerful graph library for Rust.,48.0,48.0,12.0,16,False,3.0,,,,
93,aici,microsoft/aici,nlp,https://github.com/microsoft/aici,https://github.com/microsoft/aici,MIT,2023-09-26 21:33:16,2025-01-22 21:14:57,2025-01-22 21:14:56,80.0,34.0,42.0,1997.0,,2024-04-29 20:31:19,0.2.1,552.0,42.0,12.0,AICI: Prompts as (Wasm) Programs.,,,10.0,15,True,2.0,,,,
94,bayard,bayard-search/bayard,apps,https://github.com/mosuka/bayard,https://github.com/mosuka/bayard,MIT,2019-11-01 09:54:55,2023-03-06 15:17:06,2022-10-11 12:50:46,72.0,7.0,40.0,1860.0,,2022-08-03 06:37:23,0.9.0,39.0,0.0,18.0,A full-text search and indexing server written in Rust.,18.0,18.0,13.0,15,False,3.0,mosuka/bayard,,,
95,dfdx,coreylowman/dfdx,ml-frameworks,https://github.com/coreylowman/dfdx,https://github.com/coreylowman/dfdx,,2021-10-12 02:58:54,2024-07-23 02:05:58,2024-01-25 19:46:50,105.0,67.0,389.0,1773.0,,2023-07-27 13:15:10,0.13.0,,,8.0,"Deep learning in Rust, with shape checked tensors and neural networks.",94.0,94.0,39.0,15,False,2.0,,,,
96,whatlang-rs,greyblake/whatlang-rs,nlp,https://github.com/greyblake/whatlang-rs,https://github.com/greyblake/whatlang-rs,MIT,2016-11-05 21:26:51,2024-03-16 15:51:08,2024-03-16 15:51:07,58.0,8.0,47.0,989.0,569.0,2022-10-23 14:15:03,0.16.2,,,4.0,Natural language detection library for Rust. Try demo online: https://whatlang.org/.,,,24.0,15,True,2.0,,,,
97,cleora,Synerise/cleora,ml-frameworks,https://github.com/BaseModelAI/cleora,https://github.com/BaseModelAI/cleora,,2020-11-05 17:16:06,2024-11-28 16:28:51,2024-11-28 16:28:51,53.0,1.0,23.0,499.0,122.0,2024-11-24 21:52:40,2.0.0,3145.0,61.0,9.0,"Cleora AI is a general-purpose open-source model for efficient, scalable learning of stable and inductive entity..",39.0,39.0,14.0,15,False,2.0,BaseModelAI/cleora,,,
98,onnxruntime-rs,nbigaouette/onnxruntime-rs,ml-frameworks,https://github.com/nbigaouette/onnxruntime-rs,https://github.com/nbigaouette/onnxruntime-rs,Apache-2.0,2020-08-04 03:04:15,2024-03-06 16:33:46,2022-07-19 00:34:22,70.0,31.0,20.0,285.0,447.0,,,,,,Rust wrapper for Microsoft's ONNX Runtime (version 1.8).,184.0,184.0,9.0,15,False,2.0,,,['binding'],
99,kornia-rs,kornia/kornia-rs,image,https://github.com/kornia/kornia-rs,https://github.com/kornia/kornia-rs,Apache-2.0,2022-03-05 16:55:17,2025-01-26 09:06:33,2025-01-26 09:06:31,20.0,38.0,40.0,263.0,,2025-01-01 17:48:46,0.1.8,,,8.0,Low-level 3D Computer Vision library in Rust.,13.0,13.0,9.0,15,True,3.0,,,,
100,rs-natural,christophertrml/rs-natural,nlp,https://github.com/lexi-sh/rs-natural,https://github.com/lexi-sh/rs-natural,MIT,2014-07-27 22:26:18,2023-02-11 03:58:48,2020-02-13 07:12:11,30.0,2.0,7.0,230.0,97.0,,,,,,Natural Language Processing for Rust.,321.0,321.0,14.0,15,False,2.0,lexi-sh/rs-natural,,,
101,hnsw,rust-cv/hnsw,ml-frameworks,https://github.com/rust-cv/hnsw,https://github.com/rust-cv/hnsw,MIT,2019-07-21 03:52:31,2025-01-24 17:11:39,2025-01-24 17:11:39,13.0,15.0,11.0,226.0,154.0,,,,,,HNSW ANN from the paper Efficient and robust approximate nearest neighbor search using Hierarchical Navigable Small..,136.0,136.0,6.0,15,True,2.0,,,,
102,Oxen,Oxen-AI/Oxen,data-loading,https://github.com/Oxen-AI/Oxen,https://github.com/Oxen-AI/Oxen,Apache-2.0,2022-04-21 04:26:22,2025-01-30 19:19:26,2025-01-30 01:09:05,13.0,17.0,20.0,216.0,,2025-01-29 20:54:10,0.25.3,10893.0,837.0,100.0,"Oxen.ai's core rust library, server, and CLI.",1.0,1.0,17.0,15,True,3.0,,,,
103,erdos,erdos-project/erdos,apps,https://github.com/erdos-project/erdos,https://github.com/erdos-project/erdos,Apache-2.0,2018-11-05 20:19:05,2022-08-27 19:25:37,2022-08-27 19:25:37,40.0,12.0,31.0,203.0,536.0,,,,,5.0,Dataflow system for building self-driving car and robotics applications.,14.0,14.0,10.0,15,False,3.0,,,,
104,outlines-core,dottxt-ai/outlines-core,nlp,https://github.com/dottxt-ai/outlines-core,https://github.com/dottxt-ai/outlines-core,Apache-2.0,2024-08-13 20:21:41,2025-01-31 20:08:00,2025-01-31 14:14:39,22.0,25.0,53.0,173.0,,2025-01-31 20:08:00,0.2.2,,,30.0,Structured generation in Rust.,6.0,6.0,19.0,15,True,2.0,,4.0,,
105,rust-stemmers,CurrySoftware/rust-stemmers,nlp,https://github.com/CurrySoftware/rust-stemmers,https://github.com/CurrySoftware/rust-stemmers,MIT,2017-02-07 13:00:30,2024-04-27 21:45:49,2021-05-13 07:18:43,19.0,2.0,3.0,117.0,51.0,,,,,,A rust implementation of some popular snowball stemming algorithms.,3831.0,3831.0,5.0,15,False,2.0,,,,
106,leaf,autumnai/leaf,ml-frameworks,https://github.com/autumnai/leaf,https://github.com/autumnai/leaf,Apache-2.0,2015-10-26 08:20:56,2024-03-20 09:51:14,2018-01-14 18:40:04,265.0,26.0,24.0,5554.0,164.0,,,,,,Open Machine Intelligence Framework for Hackers. (GPU/CPU).,,,15.0,14,False,2.0,,,,
107,TensorZero,tensorzero/tensorzero,mlops,https://github.com/tensorzero/tensorzero,https://github.com/tensorzero/tensorzero,Apache-2.0,2024-07-16 21:00:53,2025-01-31 22:19:31,2025-01-31 17:41:24,125.0,79.0,281.0,2241.0,,2025-01-31 14:45:40,2025.01.9,,,25.0,"TensorZero creates a feedback loop for optimizing LLM applications turning production data into smarter, faster, and..",,,20.0,14,True,3.0,,,,
108,Enzyme,wsmoses/Enzyme,ml-frameworks,https://github.com/EnzymeAD/Enzyme,https://github.com/EnzymeAD/Enzyme,,2019-02-27 03:27:23,2025-01-30 22:41:58,2025-01-28 18:23:36,112.0,104.0,297.0,1326.0,,2024-12-29 03:38:49,0.0.172,,,100.0,High-performance automatic differentiation of LLVM and MLIR.,,,59.0,14,False,2.0,EnzymeAD/Enzyme,,,
109,rain,substantic/rain,ml-frameworks,https://github.com/substantic/rain,https://github.com/substantic/rain,MIT,2018-02-13 17:04:46,2023-03-04 01:27:07,2018-12-16 16:29:10,53.0,11.0,21.0,750.0,738.0,2018-09-05 14:54:26,0.4.0,959.0,11.0,10.0,Framework for large distributed pipelines.,2.0,2.0,10.0,14,False,2.0,,,,
110,ratchet,huggingface/ratchet,ml-frameworks,https://github.com/huggingface/ratchet,https://github.com/huggingface/ratchet,MIT,2024-01-11 15:00:17,2024-11-23 21:02:58,2024-11-23 08:30:22,35.0,28.0,65.0,656.0,1254.0,,,,,,A cross-platform browser ML framework.,5.0,5.0,14.0,14,True,2.0,,,,
111,snips-nlu-rs,snipsco/snips-nlu-rs,nlp,https://github.com/snipsco/snips-nlu-rs,https://github.com/snipsco/snips-nlu-rs,,2018-02-21 09:29:02,2022-12-26 20:39:00,2020-01-28 16:19:54,56.0,5.0,15.0,341.0,1583.0,2020-01-28 16:20:20,0.65.6,,,33.0,Snips NLU rust implementation.,,,23.0,14,False,2.0,,,,
112,rust-tokenizers,guillaume-be/rust-tokenizers,nlp,https://github.com/guillaume-be/rust-tokenizers,https://github.com/guillaume-be/rust-tokenizers,Apache-2.0,2019-11-09 16:14:11,2023-10-01 08:37:10,2023-10-01 08:36:57,27.0,4.0,7.0,301.0,,,,,,,"Rust-tokenizer offers high-performance tokenizers for modern language models, including WordPiece, Byte-Pair Encoding..",646.0,646.0,8.0,14,False,2.0,,,,
113,rsrl,tspooner/rsrl,ml-frameworks,https://github.com/tspooner/rsrl,https://github.com/tspooner/rsrl,MIT,2017-03-29 15:18:20,2021-11-16 10:40:23,2020-06-18 11:31:52,13.0,21.0,17.0,182.0,545.0,,,,,7.0,"A fast, safe and easy to use reinforcement learning framework in Rust.",28.0,28.0,4.0,14,False,2.0,,,,
114,levenshtein-automata,tantivy-search/levenshtein-automata,nlp,https://github.com/quickwit-oss/levenshtein-automata,https://github.com/quickwit-oss/levenshtein-automata,MIT,2017-11-16 00:26:08,2023-02-28 04:00:01,2021-10-19 02:30:27,13.0,1.0,4.0,62.0,27.0,2020-03-30 00:38:52,0.2.0,,,1.0,,3019.0,3019.0,4.0,14,False,2.0,quickwit-oss/levenshtein-automata,,,
115,Toshi,toshi-search/Toshi,apps,https://github.com/toshi-search/Toshi,https://github.com/toshi-search/Toshi,MIT,2018-06-28 13:23:45,2024-01-19 16:11:06,2023-10-12 05:03:13,131.0,14.0,109.0,4218.0,456.0,,,,,,A full-text search engine in rust.,,,19.0,13,False,3.0,,,,
116,hora,hora-search/hora,ml-frameworks,https://github.com/hora-search/hora,https://github.com/hora-search/hora,Apache-2.0,2021-05-15 07:46:32,2024-01-31 01:18:35,2021-10-23 16:20:43,71.0,20.0,10.0,2611.0,,,,,,,efficient approximate nearest neighbor search algorithm collections library written in Rust .,42.0,42.0,6.0,13,False,3.0,,,,
117,hora-hora,hora-search/hora,apps,https://github.com/hora-search/hora,https://github.com/hora-search/hora,Apache-2.0,2021-05-15 07:46:32,2024-01-31 01:18:35,2021-10-23 16:20:43,71.0,20.0,10.0,2611.0,,,,,,,efficient approximate nearest neighbor search algorithm collections library written in Rust .,42.0,42.0,6.0,13,False,3.0,,,,
118,luminal,jafioti/luminal,ml-frameworks,https://github.com/jafioti/luminal,https://github.com/jafioti/luminal,Apache-2.0,2023-07-18 22:02:51,2024-10-09 10:47:19,2024-10-09 10:47:19,90.0,24.0,27.0,1505.0,,2024-03-01 23:10:25,0.2,,,2.0,Deep learning at the speed of light.,5.0,5.0,10.0,13,True,3.0,,,,
119,candle-vllm,EricLBuehler/candle-vllm,mlops,https://github.com/EricLBuehler/candle-vllm,https://github.com/EricLBuehler/candle-vllm,MIT,2023-10-29 11:21:48,2025-01-14 08:59:28,2025-01-14 08:59:28,30.0,5.0,35.0,293.0,349.0,,,,,,Efficent platform for inference and serving local LLMs including an OpenAI compatible API server.,,,4.0,13,True,3.0,,,,
120,NeuroFlow,MikhailKravets/NeuroFlow,ml-frameworks,https://github.com/MikhailKravets/NeuroFlow,https://github.com/MikhailKravets/NeuroFlow,MIT,2017-06-22 18:45:50,2023-08-18 07:34:39,2023-08-18 07:32:27,19.0,,5.0,117.0,203.0,2023-08-18 07:34:40,0.2.0,,,1.0,Awesome deep learning crate.,25.0,25.0,3.0,13,False,3.0,,,,
121,kodama,diffeo/kodama,ml-frameworks,https://github.com/diffeo/kodama,https://github.com/diffeo/kodama,MIT,2017-08-07 00:12:06,2024-01-17 22:32:30,2024-01-17 22:32:29,11.0,3.0,2.0,93.0,50.0,,,,,,Fast hierarchical agglomerative clustering in Rust.,214.0,214.0,5.0,13,False,3.0,,,,
122,rustling,snipsco/rustling,nlp,https://github.com/sonos/rustling,https://github.com/sonos/rustling,,2017-04-10 08:50:12,2021-07-23 15:25:44,2019-09-11 16:12:55,21.0,1.0,2.0,78.0,193.0,2019-09-11 16:13:12,0.9.1,,,12.0,Rust implementation of Duckling.,19.0,19.0,8.0,13,False,2.0,sonos/rustling,,['binding'],
123,gym-rs,mrrobb/gym-rs,ml-frameworks,https://github.com/MrRobb/gym-rs,https://github.com/MrRobb/gym-rs,MIT,2019-08-20 23:26:06,2022-11-16 19:03:18,2022-11-16 19:03:15,6.0,5.0,6.0,63.0,187.0,2019-10-11 20:43:19,1.0.0,,,1.0,OpenAI Gym bindings for Rust.,10.0,10.0,4.0,13,False,3.0,,,['binding'],
124,rust-cv-convert,jerry73204/rust-cv-convert,image,https://github.com/jerry73204/rust-cv-convert,https://github.com/jerry73204/rust-cv-convert,MIT,2021-01-12 12:43:12,2024-08-09 22:39:25,2023-10-15 13:56:42,22.0,7.0,7.0,46.0,172.0,,,,,,Type conversion among popular Rust computer vision libraries.,27.0,27.0,7.0,13,False,3.0,,,,
125,rust-tfrecord,jerry73204/rust-tfrecord,data-loading,https://github.com/jerry73204/rust-tfrecord,https://github.com/jerry73204/rust-tfrecord,MIT,2019-11-06 17:35:02,2024-04-11 19:02:16,2023-09-09 01:35:25,8.0,1.0,2.0,24.0,236.0,,,,,,A Rust crate that reads and writes tfrecord files.,47.0,47.0,4.0,13,False,3.0,,,,
126,rust-stop-words,cmccomb/rust-stop-words,nlp,https://github.com/cmccomb/rust-stop-words,https://github.com/cmccomb/rust-stop-words,MIT,2020-08-22 03:59:58,2025-01-03 17:40:12,2025-01-02 16:37:02,6.0,1.0,1.0,19.0,,2025-01-02 16:39:02,0.8.1,,,10.0,Common stop words in a variety of languages.,96.0,96.0,2.0,13,False,2.0,,,,
127,extractous,yobix-ai/extractous,data-loading,https://github.com/yobix-ai/extractous,https://github.com/yobix-ai/extractous,Apache-2.0,2024-06-04 08:24:18,2024-12-21 10:13:30,2024-12-21 10:13:30,30.0,9.0,19.0,861.0,,,,,,,Fast and efficient unstructured data extraction. Written in Rust with bindings for many languages.,3.0,3.0,7.0,12,True,3.0,,,,
128,nerve,evilsocket/nerve,apps,https://github.com/dreadnode/nerve,https://github.com/dreadnode/nerve,,2024-06-07 09:58:13,2025-01-30 18:22:25,2025-01-30 18:22:22,45.0,2.0,14.0,775.0,,2024-12-11 16:10:26,0.5.2,,,14.0,Create LLM agents without writing code.,,,6.0,12,False,3.0,dreadnode/nerve,,,
129,rust-autograd,raskr/rust-autograd,ml-frameworks,https://github.com/raskr/rust-autograd,https://github.com/raskr/rust-autograd,MIT,2017-09-05 14:42:39,2023-02-11 06:38:39,2023-02-11 06:38:32,37.0,6.0,33.0,488.0,386.0,,,,,,Tensors and differentiable operations (like TensorFlow) in Rust.,,,15.0,12,False,3.0,,,,
130,instant-distance,InstantDomain/instant-distance,ml-frameworks,https://github.com/djc/instant-distance,https://github.com/djc/instant-distance,Apache-2.0,2020-12-14 15:15:27,2025-01-10 08:55:25,2025-01-10 08:55:25,25.0,2.0,5.0,321.0,,,,,,,"Fast approximate nearest neighbor searching in Rust, based on HNSW index.",3.0,3.0,10.0,12,True,3.0,djc/instant-distance,,,
131,tokenizations,explosion/tokenizations,nlp,https://github.com/explosion/tokenizations,https://github.com/explosion/tokenizations,MIT,2019-12-30 10:02:22,2023-10-04 15:52:19,2022-07-18 03:30:54,18.0,,11.0,189.0,292.0,2021-07-31 09:05:35,python/0.8.4,,,3.0,Robust and Fast tokenizations alignment library for Rust and Python https://tamuhey.github.io/tokenizations/.,,,4.0,12,False,3.0,,,,
132,ungoliant,oscar-corpus/ungoliant,nlp,https://github.com/oscar-project/ungoliant,https://github.com/oscar-project/ungoliant,Apache-2.0,2021-02-15 03:19:32,2023-12-18 16:31:48,2023-11-09 14:19:54,14.0,18.0,25.0,166.0,,2023-02-24 12:20:48,2.0.0,,,6.0,The pipeline for the OSCAR corpus.,7.0,7.0,7.0,12,False,3.0,oscar-project/ungoliant,,,
133,rustling-ontology,snipsco/rustling-ontology,nlp,https://github.com/sonos/rustling-ontology,https://github.com/sonos/rustling-ontology,,2017-04-24 15:08:48,2022-01-02 15:33:15,2020-10-07 11:29:08,46.0,28.0,26.0,128.0,1053.0,2020-01-23 14:58:51,0.19.3,,,49.0,Ontology for rustling.,,,23.0,12,False,3.0,sonos/rustling-ontology,,,
134,rust-sbert,cpcdoy/rust-sbert,nlp,https://github.com/cpcdoy/rust-sbert,https://github.com/cpcdoy/rust-sbert,Apache-2.0,2020-04-19 14:27:46,2024-09-17 11:00:59,2024-09-17 10:59:32,12.0,1.0,4.0,112.0,70.0,2024-09-17 11:00:59,0.5.0,,,1.0,Rust port of sentence-transformers (https://github.com/UKPLab/sentence-transformers).,6.0,6.0,6.0,12,True,3.0,,,,
135,ffsvm-rust,ralfbiedert/ffsvm-rust,ml-frameworks,https://github.com/ralfbiedert/ffsvm,https://github.com/ralfbiedert/ffsvm,MIT,2017-12-10 16:52:20,2024-12-14 16:04:25,2024-12-14 16:03:54,10.0,2.0,8.0,74.0,345.0,,,,,,FFSVM stands for Really Fast Support Vector Machine.,5.0,5.0,3.0,12,False,3.0,ralfbiedert/ffsvm,,,
136,bhtsne,frjnn/bhtsne,ml-frameworks,https://github.com/frjnn/bhtsne,https://github.com/frjnn/bhtsne,MIT,2020-08-21 15:39:47,2024-09-27 12:05:02,2024-09-27 12:04:59,8.0,,6.0,73.0,41.0,,,,,,Parallel Barnes-Hut t-SNE implementation written in Rust.,108.0,108.0,3.0,12,False,3.0,,,,
137,spm_precompiled,huggingface/spm_precompiled,nlp,https://github.com/huggingface/spm_precompiled,https://github.com/huggingface/spm_precompiled,Apache-2.0,2020-09-15 19:11:01,2022-05-30 12:07:25,2022-05-30 12:07:22,13.0,,,18.0,12.0,,,,,,Highly specialized crate to parse and use `google/sentencepiece` 's precompiled_charsmap in `tokenizers`.,1709.0,1709.0,,12,False,3.0,,,,
138,tokengrams,EleutherAI/tokengrams,nlp,https://github.com/EleutherAI/tokengrams,https://github.com/EleutherAI/tokengrams,MIT,2023-12-21 15:22:19,2024-10-06 09:08:41,2024-10-02 00:47:26,3.0,,2.0,17.0,144.0,2024-09-04 23:52:04,0.3.3,,,3.0,Efficiently computing & storing token n-grams from large corpora.,3.0,3.0,3.0,12,False,3.0,,,,
139,srx,bminixhofer/srx,nlp,https://github.com/bminixhofer/srx,https://github.com/bminixhofer/srx,Apache-2.0,2021-02-03 11:09:47,2023-07-17 15:21:49,2023-07-17 15:19:23,4.0,1.0,4.0,8.0,18.0,2023-07-17 15:21:49,0.1.4,,,2.0,A mostly compliant Rust implementation of the Segmentation Rules eXchange (SRX) 2.0 standard for text segmentation.,98.0,98.0,4.0,12,False,3.0,,,,
