,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,updated_github_id,trending,new_addition,labels
0,qdrant,qdrant/qdrant,apps,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01,2026-07-01 12:05:36,2026-06-03 15:09:21,2422.0,452.0,1432.0,32853.0,6145.0,2026-06-04 06:50:36,1.18.2,782984.0,15979.0,100.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",117.0,117.0,173.0,30,True,1.0,,,,
1,polars,ritchie46/polars,data-loading,https://github.com/pola-rs/polars,https://github.com/pola-rs/polars,MIT,2020-05-13 19:45:33,2026-07-01 11:52:13,2026-07-01 10:58:34,2909.0,2485.0,10385.0,38894.0,,2026-06-30 04:58:11,py-1.42.1,28019.0,1120.0,100.0,"Extremely fast Query Engine for DataFrames, written in Rust.",34536.0,34536.0,728.0,29,True,1.0,pola-rs/polars,4.0,,
2,vector,timberio/vector,data-loading,https://github.com/vectordotdev/vector,https://github.com/vectordotdev/vector,MPL-2.0,2018-08-27 16:57:34,2026-07-01 05:10:47,2026-06-30 15:55:29,2141.0,2067.0,6369.0,22113.0,13849.0,2026-06-17 19:01:56,de-0.3.4,4936164.0,63284.0,100.0,A high-performance observability data pipeline.,,,634.0,28,True,1.0,vectordotdev/vector,,,
3,tiktoken,openai/tiktoken,nlp,https://github.com/openai/tiktoken,https://github.com/openai/tiktoken,MIT,2022-12-01 23:22:11,2026-05-24 08:43:54,2026-05-24 08:43:53,1415.0,58.0,274.0,18639.0,,2026-05-15 04:44:47,0.13.0,,,14.0,tiktoken is a fast BPE tokeniser for use with OpenAI's models.,190948.0,190948.0,24.0,27,True,1.0,,,,
4,tokenizers,huggingface/tokenizers,nlp,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20,2026-07-01 10:45:55,2026-06-22 09:41:49,1103.0,114.0,1034.0,10851.0,,2026-04-27 14:38:35,0.23.1,104.0,1.0,100.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,201534.0,201534.0,149.0,27,True,1.0,,,,
5,rerun,rerun-io/rerun,image,https://github.com/rerun-io/rerun,https://github.com/rerun-io/rerun,Apache-2.0,2022-04-08 07:30:05,2026-07-01 11:47:04,2026-07-01 11:37:35,768.0,1264.0,3146.0,11035.0,,2026-06-22 11:58:12,0.33.1,272284.0,6641.0,78.0,"Visualize, query, and stream to train on multimodal robotics data.",305.0,305.0,168.0,26,True,1.0,,,,
6,goose,block/goose,apps,https://github.com/aaif-goose/goose,https://github.com/aaif-goose/goose,Apache-2.0,2024-08-23 19:03:36,2026-07-01 12:12:30,2026-07-01 03:13:10,5343.0,183.0,2240.0,50516.0,,2026-06-25 22:50:40,1.39.0,1107154.0,73810.0,100.0,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM.",2.0,2.0,533.0,25,True,1.0,aaif-goose/goose,,True,
7,redb,cberner/redb,data-loading,https://github.com/cberner/redb,https://github.com/cberner/redb,Apache-2.0,2018-09-23 18:30:14,2026-06-30 11:23:18,2026-06-22 12:24:18,216.0,6.0,371.0,4620.0,1580.0,2026-04-19 21:15:38,4.1.0,,,64.0,An embedded key-value database in pure Rust.,2406.0,2406.0,40.0,25,True,1.0,,,,
8,petgraph,petgraph/petgraph,graph,https://github.com/petgraph/petgraph,https://github.com/petgraph/petgraph,Apache-2.0,2014-12-22 08:15:12,2026-04-04 15:46:11,2026-03-08 19:00:22,440.0,185.0,223.0,3946.0,1422.0,2025-09-30 13:16:11,petgraph@v0.8.3,,,4.0,Graph data structure library for Rust.,154886.0,154886.0,142.0,25,True,1.0,,,,
9,arrow-rs,apache/arrow-rs,data-loading,https://github.com/apache/arrow-rs,https://github.com/apache/arrow-rs,Apache-2.0,2021-04-17 15:40:05,2026-06-30 18:36:57,2026-06-30 18:33:49,1171.0,550.0,3189.0,3511.0,,2026-06-09 17:37:09,59.0.0,,,29.0,Official Rust implementation of Apache Arrow.,11010.0,11010.0,832.0,25,True,1.0,,4.0,,
10,arrow,apache/arrow,data-loading,https://github.com/apache/arrow,https://github.com/apache/arrow,Apache-2.0,2016-02-17 08:00:23,2026-07-01 09:30:33,2026-07-01 09:30:32,4013.0,2266.0,25886.0,16891.0,,2026-04-21 07:40:03,apache-arrow-24.0.0,45755.0,1906.0,34.0,Apache Arrow is the universal columnar format and multi-language toolbox for fast data interchange and in-memory..,5.0,5.0,1532.0,24,True,2.0,,,,
11,burn,burn-rs/burn,ml-frameworks,https://github.com/tracel-ai/burn,https://github.com/tracel-ai/burn,Apache-2.0,2022-07-18 23:11:45,2026-06-30 19:43:39,2026-06-29 19:30:42,946.0,258.0,1073.0,15517.0,,2026-05-07 21:17:26,0.21.0,,,38.0,"Burn is a next generation tensor library and Deep Learning Framework that doesn't compromise on flexibility,..",1377.0,1377.0,288.0,24,True,1.0,tracel-ai/burn,,,
12,tantivy,tantivy-search/tantivy,apps,https://github.com/quickwit-oss/tantivy,https://github.com/quickwit-oss/tantivy,MIT,2016-01-11 08:32:16,2026-06-30 11:29:43,2026-06-29 17:33:50,883.0,338.0,790.0,15482.0,,2026-05-10 18:38:25,0.26.1,,,49.0,Tantivy is a full-text search engine library inspired by Apache Lucene and written in Rust.,3352.0,3352.0,195.0,24,True,1.0,quickwit-oss/tantivy,,,
13,rayon,rayon-rs/rayon,data-loading,https://github.com/rayon-rs/rayon,https://github.com/rayon-rs/rayon,Apache-2.0,2014-10-02 15:38:05,2026-06-27 20:26:54,2026-06-27 20:22:58,571.0,195.0,412.0,13099.0,,,,,,,Rayon: A data parallelism library for Rust.,309149.0,309149.0,159.0,24,True,2.0,,,,
14,arrow-datafusion,apache/arrow-datafusion,data-loading,https://github.com/apache/datafusion,https://github.com/apache/datafusion,Apache-2.0,2021-04-17 15:40:23,2026-07-01 06:45:00,2026-07-01 06:34:13,2136.0,1707.0,6875.0,8927.0,,,,,,,Apache DataFusion SQL Query Engine.,4378.0,4378.0,1177.0,24,True,2.0,apache/datafusion,,,
15,lance,eto-ai/lance,data-loading,https://github.com/lance-format/lance,https://github.com/lance-format/lance,Apache-2.0,2022-07-07 22:29:29,2026-07-01 08:40:37,2026-07-01 08:14:08,739.0,944.0,1457.0,6744.0,,2026-05-27 21:47:17,7.0.0,,,100.0,"Open Lakehouse Format for Multimodal AI. Convert from Parquet in 2 lines of code for 100x faster random access, vector..",6632.0,6632.0,234.0,24,True,2.0,lance-format/lance,,,
16,memchr,BurntSushi/memchr,nlp,https://github.com/BurntSushi/memchr,https://github.com/BurntSushi/memchr,Unlicense,2015-06-11 23:01:31,2026-06-30 00:48:19,2026-06-30 00:48:13,145.0,14.0,68.0,1489.0,278.0,,,,,,Optimized string search routines for Rust.,818930.0,818930.0,52.0,24,True,1.0,,,,
17,linfa,rust-ml/linfa,ml-frameworks,https://github.com/rust-ml/linfa,https://github.com/rust-ml/linfa,Apache-2.0,2018-04-05 07:03:30,2026-05-30 11:29:40,2026-05-30 11:28:49,323.0,52.0,130.0,4688.0,379.0,2025-12-23 14:19:12,0.8.1,,,12.0,A Rust machine learning framework.,927.0,927.0,65.0,23,True,1.0,,,,
18,rust-csv,BurntSushi/rust-csv,data-loading,https://github.com/BurntSushi/rust-csv,https://github.com/BurntSushi/rust-csv,Unlicense,2014-03-22 06:58:51,2025-10-17 13:56:11,2025-10-17 13:56:04,240.0,65.0,187.0,1944.0,474.0,,,,,,"A CSV parser for Rust, with Serde support.",101958.0,101958.0,58.0,23,True,2.0,,,,
19,aho-corasick,BurntSushi/aho-corasick,nlp,https://github.com/BurntSushi/aho-corasick,https://github.com/BurntSushi/aho-corasick,Unlicense,2015-06-11 23:02:10,2026-04-21 20:54:23,2026-04-21 20:54:15,111.0,7.0,74.0,1260.0,300.0,,,,,,A fast implementation of Aho-Corasick in Rust.,630229.0,630229.0,35.0,23,True,1.0,,,,
20,statrs,boxtown/statrs,ml-frameworks,https://github.com/statrs-dev/statrs,https://github.com/statrs-dev/statrs,MIT,2016-03-11 06:38:50,2026-07-01 02:00:47,2026-07-01 02:00:46,110.0,50.0,124.0,806.0,928.0,2024-06-08 05:11:13,0.17.1,,,3.0,Statistical computation library for Rust.,19491.0,19491.0,62.0,23,True,1.0,statrs-dev/statrs,,,
21,MeiliSearch,meilisearch/MeiliSearch,apps,https://github.com/meilisearch/meilisearch,https://github.com/meilisearch/meilisearch,,2018-04-23 11:45:28,2026-07-01 10:34:29,2026-06-30 08:16:20,2573.0,236.0,2212.0,58359.0,,2026-06-29 08:12:55,1.48.3,337614.0,16880.0,100.0,A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.,,,254.0,22,False,2.0,,,,
22,sonic,valeriansaliou/sonic,apps,https://github.com/valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,MPL-2.0,2019-02-26 13:16:58,2026-07-01 11:46:40,2026-07-01 11:46:36,612.0,55.0,220.0,21264.0,965.0,2026-06-28 21:45:05,core-v0.1.0,2787.0,31.0,38.0,"Fast, lightweight & schema-less search backend. An alternative to Elasticsearch that runs on a few MBs of RAM.",24.0,24.0,46.0,22,True,2.0,,,,
23,candle,huggingface/candle,ml-frameworks,https://github.com/huggingface/candle,https://github.com/huggingface/candle,Apache-2.0,2023-06-19 16:06:31,2026-07-01 10:43:02,2026-06-26 21:12:44,1579.0,483.0,544.0,20582.0,,,,,,,Minimalist ML framework for Rust.,3785.0,3785.0,270.0,22,True,1.0,,,,
24,tvm,apache/tvm,ml-frameworks,https://github.com/apache/tvm,https://github.com/apache/tvm,Apache-2.0,2016-10-12 22:20:28,2026-07-01 06:30:13,2026-07-01 00:00:41,3701.0,129.0,3674.0,13534.0,,2026-06-19 17:49:46,0.25.0,6861.0,67.0,29.0,Open Machine Learning Compiler Framework.,,,1155.0,22,True,1.0,,,,['binding']
25,mistral.rs,EricLBuehler/mistral.rs,ml-frameworks,https://github.com/EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs,MIT,2024-02-26 22:30:06,2026-07-01 11:39:37,2026-06-28 20:02:03,632.0,227.0,468.0,7404.0,3390.0,2026-06-25 06:39:08,0.8.23,5316.0,196.0,70.0,"Fast, flexible LLM inference.",,,91.0,22,True,1.0,,,,
26,nalgebra,dimforge/nalgebra,ml-frameworks,https://github.com/dimforge/nalgebra,https://github.com/dimforge/nalgebra,Apache-2.0,2013-05-14 19:10:06,2026-06-30 06:45:08,2026-06-30 06:45:08,550.0,359.0,429.0,4750.0,,,,,,,Linear algebra library for Rust.,51108.0,51108.0,238.0,22,True,1.0,,,,
27,dora,dora-rs/dora,mlops,https://github.com/dora-rs/dora,https://github.com/dora-rs/dora,Apache-2.0,2022-02-17 21:33:07,2026-07-01 00:17:55,2026-06-30 17:48:32,406.0,16.0,515.0,3814.0,,2026-03-25 18:24:38,0.5.0,8334.0,189.0,70.0,DORA (Dataflow-Oriented Robotic Architecture) is middleware designed to streamline and simplify the creation of AI-..,63.0,63.0,106.0,22,True,1.0,,,,
28,delta-rs,delta-io/delta-rs,data-loading,https://github.com/delta-io/delta-rs,https://github.com/delta-io/delta-rs,Apache-2.0,2020-04-26 03:48:06,2026-06-30 14:11:43,2026-06-30 14:11:42,613.0,160.0,1448.0,3248.0,,2026-06-24 13:16:12,python-v1.6.1,,,100.0,"A native Rust library for Delta Lake, with bindings into Python.",2208.0,2208.0,292.0,22,True,2.0,,,,
29,rusoto,rusoto/rusoto,ml-frameworks,https://github.com/rusoto/rusoto,https://github.com/rusoto/rusoto,MIT,2015-07-15 00:22:17,2023-12-11 09:58:15,2022-04-25 02:35:58,415.0,224.0,689.0,2725.0,3175.0,2022-04-25 05:12:51,rusoto-v0.48.0,,,42.0,AWS SDK for Rust.,317.0,317.0,189.0,22,False,1.0,,,,
30,opencv-rust,twistedfall/opencv-rust,image,https://github.com/twistedfall/opencv-rust,https://github.com/twistedfall/opencv-rust,MIT,2015-04-14 06:32:54,2026-06-24 05:26:18,2026-06-24 05:26:11,178.0,36.0,553.0,2448.0,1693.0,,,,,,Rust bindings for OpenCV.,2202.0,2202.0,55.0,22,True,1.0,,5.0,,['binding']
31,cgmath,rustgd/cgmath,image,https://github.com/rustgd/cgmath,https://github.com/rustgd/cgmath,Apache-2.0,2013-08-26 05:16:44,2024-12-07 19:29:05,2024-12-07 19:29:05,154.0,61.0,125.0,1206.0,1587.0,,,,,,A linear algebra and mathematics library for computer graphics.,16564.0,16564.0,99.0,22,False,1.0,,,,
32,ollama-rs,pepperoni21/ollama-rs,nlp,https://github.com/pepperoni21/ollama-rs,https://github.com/pepperoni21/ollama-rs,MIT,2023-11-02 16:16:33,2026-06-22 20:14:43,2026-06-16 12:36:37,162.0,3.0,79.0,1040.0,719.0,2026-06-16 12:47:10,0.3.5,,,23.0,A simple and easy-to-use library for interacting with the Ollama API.,802.0,802.0,60.0,22,True,1.0,,,,
33,Peroxide,Axect/Peroxide,ml-frameworks,https://github.com/Axect/Peroxide,https://github.com/Axect/Peroxide,Apache-2.0,2018-04-20 18:38:06,2026-06-17 10:00:06,2026-06-09 09:03:09,40.0,17.0,31.0,712.0,1894.0,2026-03-15 09:01:14,0.41.0,,,26.0,Rust numeric library with high performance and friendly syntax.,261.0,261.0,26.0,22,True,1.0,,,,
34,lindera,lindera-morphology/lindera,nlp,https://github.com/lindera/lindera,https://github.com/lindera/lindera,MIT,2020-01-22 14:27:57,2026-06-22 15:11:17,2026-06-22 15:06:45,57.0,12.0,115.0,639.0,,2026-06-22 15:33:49,4.0.0,10592.0,203.0,100.0,A multilingual morphological analysis library.,1041.0,1041.0,30.0,22,True,1.0,lindera/lindera,,,
35,fancy-regex,fancy-regex/fancy-regex,nlp,https://github.com/fancy-regex/fancy-regex,https://github.com/fancy-regex/fancy-regex,MIT,2018-10-02 17:55:03,2026-06-30 05:40:55,2026-06-29 05:18:09,50.0,8.0,56.0,610.0,,2026-04-24 02:20:01,0.18.0,,,12.0,Rust library for regular expressions using fancy features like look-around and backreferences. Has a mode which aims..,21402.0,21402.0,33.0,22,True,1.0,,,,
36,LlamaEdge,LlamaEdge/LlamaEdge,apps,https://github.com/LlamaEdge/LlamaEdge,https://github.com/LlamaEdge/LlamaEdge,Apache-2.0,2023-10-09 03:30:44,2026-02-08 03:32:28,2026-02-08 00:12:54,142.0,,124.0,1637.0,,2026-02-08 04:58:34,0.29.0,2049899.0,70686.0,100.0,The easiest & fastest way to run customized and fine-tuned LLMs locally or on the edge.,25.0,25.0,11.0,21,True,2.0,,,,
37,synth,openquery-io/synth,data-loading,https://github.com/shuttle-hq/synth,https://github.com/shuttle-hq/synth,Apache-2.0,2020-08-09 08:51:34,2024-09-27 15:51:09,2024-09-27 15:51:09,108.0,82.0,79.0,1484.0,350.0,2022-11-20 18:01:03,0.6.9,22691.0,349.0,35.0,The Declarative Data Generator.,112.0,112.0,32.0,21,False,3.0,shuttle-hq/synth,,,
38,azure-sdk-for-rust,Azure/azure-sdk-for-rust,ml-frameworks,https://github.com/Azure/azure-sdk-for-rust,https://github.com/Azure/azure-sdk-for-rust,MIT,2020-09-15 18:05:06,2026-06-30 23:34:55,2026-06-30 17:33:30,344.0,222.0,1107.0,878.0,,2026-05-14 01:04:51,azure_storage_queue@1.0.0,,,100.0,This repository is for the active development of the Azure SDK for Rust. For consumers of the SDK we recommend..,1280.0,1280.0,206.0,21,True,1.0,,,,['binding']
39,pyrus-cramjam,milesgranger/pyrus-cramjam,ml-frameworks,https://github.com/milesgranger/cramjam,https://github.com/milesgranger/cramjam,MIT,2020-03-08 07:46:33,2026-05-18 05:53:00,2026-05-18 05:53:00,12.0,11.0,69.0,123.0,175.0,2026-04-13 17:50:19,2.12.0,3169.0,41.0,60.0,"Your go-to for easy access to a plethora of compression algorithms, all neatly bundled in one simple installation.",9004.0,9004.0,11.0,21,True,1.0,milesgranger/cramjam,,,
40,ChatGPT,lencx/ChatGPT,apps,https://github.com/lencx/ChatGPT,https://github.com/lencx/ChatGPT,,2022-12-07 09:43:02,2024-08-29 17:58:11,2024-08-29 17:58:11,6074.0,903.0,370.0,54384.0,,2023-08-03 13:51:20,1.1.0,6210358.0,144426.0,34.0,"ChatGPT Desktop Application (Mac, Windows and Linux).",,,31.0,20,False,2.0,,,,
41,lancedb,lancedb/lancedb,mlops,https://github.com/lancedb/lancedb,https://github.com/lancedb/lancedb,Apache-2.0,2023-02-28 01:15:17,2026-07-01 08:44:44,2026-07-01 00:03:23,925.0,549.0,804.0,10769.0,,2026-06-30 22:25:15,python-v0.34.0-beta.5,,,100.0,Developer-friendly OSS embedded retrieval library for multimodal AI. Search More; Manage Less.,15.0,15.0,214.0,20,True,2.0,,,,
42,datafuse,datafuselabs/datafuse,data-loading,https://github.com/databendlabs/databend,https://github.com/databendlabs/databend,,2020-10-10 06:04:42,2026-07-01 12:08:52,2026-07-01 04:29:59,880.0,413.0,5671.0,9363.0,,2026-04-17 08:01:42,1.2.881,3696.0,410.0,100.0,"Data Agent Ready Warehouse : One for Analytics, Search, AI, Python Sandbox. rebuilt from scratch. Unified architecture..",6.0,6.0,255.0,20,False,3.0,databendlabs/databend,,,
43,grex,pemistahl/grex,nlp,https://github.com/pemistahl/grex,https://github.com/pemistahl/grex,Apache-2.0,2019-10-05 17:38:23,2026-02-27 17:22:36,2026-01-14 17:24:51,191.0,8.0,51.0,8152.0,,2025-11-14 12:22:19,1.4.6,79489.0,981.0,16.0,A command-line tool and Rust library with Python bindings for generating regular expressions from user-provided test..,173.0,173.0,10.0,20,True,2.0,,,,
44,rig,0xPlaygrounds/rig,ml-frameworks,https://github.com/0xPlaygrounds/rig,https://github.com/0xPlaygrounds/rig,MIT,2024-06-05 13:42:28,2026-07-01 09:22:44,2026-07-01 09:08:41,858.0,56.0,680.0,7801.0,,2026-06-19 07:14:47,0.39.0,,,100.0,Build modular and scalable LLM Applications in Rust.,41.0,41.0,224.0,20,True,2.0,,,True,
45,shimmy,Michael-A-Kuykendall/shimmy,ml-frameworks,https://github.com/Michael-A-Kuykendall/shimmy,https://github.com/Michael-A-Kuykendall/shimmy,Apache-2.0,2025-08-28 22:55:46,2026-06-30 18:32:56,2026-06-30 18:30:31,535.0,11.0,122.0,5593.0,,2026-06-11 21:40:25,2.1.1,29180.0,2918.0,33.0,"Pure-Rust WebGPU inference engine OpenAI-API compatible, GGUF native, runs on any GPU. No Python. No llama.cpp. Single..",6.0,6.0,,20,True,2.0,,,True,
46,tch-rs,LaurentMazare/tch-rs,ml-frameworks,https://github.com/LaurentMazare/tch-rs,https://github.com/LaurentMazare/tch-rs,Apache-2.0,2019-02-16 21:08:44,2026-05-17 16:55:37,2026-05-17 16:55:37,428.0,201.0,439.0,5436.0,,,,3494.0,68.0,1.0,Rust bindings for the C++ api of PyTorch.,3051.0,3051.0,82.0,20,True,2.0,,,,['binding']
47,tract,sonos/tract,ml-frameworks,https://github.com/sonos/tract,https://github.com/sonos/tract,,2017-08-07 09:31:26,2026-07-01 09:33:29,2026-07-01 09:33:28,259.0,72.0,229.0,2970.0,,2026-06-19 10:12:48,0.23.3,54613.0,815.0,100.0,"Tiny, no-nonsense, self-contained, Tensorflow and ONNX inference.",50.0,50.0,91.0,20,False,2.0,,,,
48,fst,BurntSushi/fst,data-loading,https://github.com/BurntSushi/fst,https://github.com/BurntSushi/fst,Unlicense,2015-09-05 00:25:46,2024-09-25 20:46:04,2024-09-25 20:46:03,132.0,26.0,65.0,2105.0,271.0,,,,,,Represent large sets and maps compactly with finite state transducers.,13854.0,13854.0,25.0,20,False,3.0,,,,
49,imageproc,image-rs/imageproc,image,https://github.com/image-rs/imageproc,https://github.com/image-rs/imageproc,MIT,2015-09-27 18:11:32,2026-06-30 13:19:53,2026-06-30 13:19:48,177.0,73.0,193.0,965.0,,,,,,3.0,Image processing operations.,7982.0,7982.0,93.0,20,True,2.0,,,,
50,sprs,vbarrielle/sprs,ml-frameworks,https://github.com/sparsemat/sprs,https://github.com/sparsemat/sprs,Apache-2.0,2015-05-17 19:01:01,2026-06-22 22:43:00,2026-02-10 21:48:58,48.0,46.0,112.0,617.0,1207.0,,,,,,sparse linear algebra library for rust.,2031.0,2031.0,37.0,20,True,2.0,sparsemat/sprs,,,
51,tabby,TabbyML/tabby,apps,https://github.com/TabbyML/tabby,https://github.com/TabbyML/tabby,,2023-03-16 09:18:01,2026-06-30 20:38:02,2026-06-30 16:53:14,1748.0,255.0,753.0,33662.0,,2026-01-25 17:07:44,0.32.0,76431.0,2247.0,100.0,Self-hosted AI coding assistant.,,,119.0,19,False,2.0,,,True,
52,quickwit,quickwit-inc/quickwit,apps,https://github.com/quickwit-oss/quickwit,https://github.com/quickwit-oss/quickwit,Apache-2.0,2021-04-13 22:45:40,2026-07-01 12:06:56,2026-06-30 15:28:29,556.0,666.0,1814.0,11376.0,,2026-05-20 12:05:37,def4e26e9,42348.0,705.0,29.0,Cloud-native OSS search engine for observability.,,,117.0,19,True,2.0,quickwit-oss/quickwit,,,
53,bloop,BloopAI/bloop,apps,https://github.com/BloopAI/bloop,https://github.com/BloopAI/bloop,Apache-2.0,2022-12-10 14:04:30,2024-12-04 17:39:21,2024-12-04 17:39:21,599.0,43.0,101.0,9505.0,,2024-04-23 16:43:29,0.6.5,58658.0,1364.0,48.0,bloop is a fast code search engine written in Rust.,,,30.0,19,False,2.0,,,,
54,llama-rs,rustformers/llama-rs,nlp,https://github.com/rustformers/llm,https://github.com/rustformers/llm,Apache-2.0,2023-03-13 16:59:26,2024-06-24 16:29:01,2024-06-24 16:28:50,362.0,81.0,150.0,6153.0,,2023-05-08 19:23:10,0.1.1,1494.0,39.0,1.0,"[Unmaintained, see README] An ecosystem of Rust libraries for working with large language models.",338.0,338.0,53.0,19,False,2.0,rustformers/llm,,,
55,arroyo,ArroyoSystems/arroyo,data-loading,https://github.com/ArroyoSystems/arroyo,https://github.com/ArroyoSystems/arroyo,Apache-2.0,2023-03-31 17:41:56,2026-06-24 22:36:00,2026-06-24 22:35:59,361.0,97.0,136.0,4953.0,855.0,2025-12-01 16:12:56,0.15.0,2742.0,72.0,28.0,Distributed stream processing engine in Rust.,,,43.0,19,True,3.0,,,,
56,sail,lakehq/sail,data-loading,https://github.com/lakehq/sail,https://github.com/lakehq/sail,Apache-2.0,2023-12-21 03:43:49,2026-07-01 11:35:29,2026-07-01 11:32:39,185.0,132.0,241.0,3089.0,,2026-06-30 01:00:42,0.6.5,,,25.0,"Drop-in Apache Spark replacement written in Rust, unifying batch processing, stream processing, and compute-intensive..",10.0,10.0,37.0,19,True,3.0,,9.0,,
57,Oxen,Oxen-AI/Oxen,data-loading,https://github.com/Oxen-AI/Oxen,https://github.com/Oxen-AI/Oxen,Apache-2.0,2022-08-01 21:57:25,2026-07-01 01:54:31,2026-07-01 00:27:02,33.0,18.0,13.0,1163.0,,2026-06-27 19:17:47,0.50.7,12640.0,300.0,100.0,Lightning fast data version control system for structured and unstructured machine learning datasets. We aim to make..,4.0,4.0,31.0,19,True,3.0,,,,
58,smartcore,smartcorelib/smartcore,ml-frameworks,https://github.com/smartcorelib/smartcore,https://github.com/smartcorelib/smartcore,Apache-2.0,2019-05-08 05:14:51,2026-06-17 15:07:20,2026-06-17 15:07:12,93.0,43.0,98.0,932.0,,2026-04-15 12:19:23,0.5.0,,,12.0,A comprehensive library for machine learning and numerical computing. Apply Machine Learning with Rust leveraging..,425.0,425.0,34.0,19,True,2.0,,,,
59,Raphtory,Pometry/Raphtory,graph,https://github.com/Pometry/Raphtory,https://github.com/Pometry/Raphtory,GPL-3.0,2017-05-30 13:15:18,2026-07-01 11:44:56,2026-06-29 16:00:01,69.0,153.0,591.0,625.0,1786.0,2026-06-23 13:56:06,0.18.5,597.0,8.0,56.0,"Scalable graph analytics database powered by a multithreaded, vectorized temporal engine, written in Rust.",27.0,27.0,39.0,19,True,2.0,,,,
60,screenpipe,mediar-ai/screenpipe,apps,https://github.com/screenpipe/screenpipe,https://github.com/screenpipe/screenpipe,,2024-06-19 13:23:56,2026-07-01 00:24:09,2026-07-01 00:23:57,1877.0,75.0,1807.0,19586.0,,2026-06-30 13:12:51,app-v2.5.82,312.0,104.0,100.0,"YC (S26) | AI that knows what you've seen, said, or heard. Records everything you do, say, hear 24/7, local, private,..",6.0,6.0,142.0,18,False,2.0,screenpipe/screenpipe,,,
61,TensorZero,tensorzero/tensorzero,mlops,https://github.com/tensorzero/tensorzero,https://github.com/tensorzero/tensorzero,Apache-2.0,2024-07-16 21:00:53,2026-06-11 01:48:44,2026-06-04 14:44:10,930.0,,,11679.0,,2026-06-04 15:15:42,2026.6.0,,,100.0,"TensorZero is an open-source LLMOps platform that unifies an LLM gateway, observability, evaluation, optimization, and..",,,119.0,18,True,2.0,,5.0,,
62,evcxr,google/evcxr,ml-frameworks,https://github.com/evcxr/evcxr,https://github.com/evcxr/evcxr,,2018-09-25 10:19:22,2026-06-29 23:02:37,2026-06-29 23:02:29,240.0,122.0,165.0,6441.0,,2025-07-23 00:01:07,0.21.1,11512.0,250.0,11.0,,178.0,178.0,56.0,18,False,2.0,evcxr/evcxr,,,
63,GraphScope,alibaba/GraphScope,graph,https://github.com/alibaba/GraphScope,https://github.com/alibaba/GraphScope,Apache-2.0,2020-10-28 03:19:33,2026-06-18 09:30:07,2026-06-18 09:24:28,433.0,425.0,1298.0,3550.0,,2025-01-27 09:56:20,0.31.0,396.0,5.0,35.0,GraphScope: A One-Stop Large-Scale Graph Computing System from Alibaba |.,10.0,10.0,75.0,18,True,2.0,,,,
64,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,Apache-2.0,2018-07-22 10:09:33,2025-11-07 04:06:43,2025-10-02 14:57:24,113.0,53.0,109.0,1263.0,,2025-10-02 14:36:21,argmin-math-v0.5.1,,,39.0,Numerical optimization in pure Rust.,911.0,911.0,47.0,18,True,2.0,,,,
65,lingua-rs,pemistahl/lingua-rs,nlp,https://github.com/pemistahl/lingua-rs,https://github.com/pemistahl/lingua-rs,Apache-2.0,2020-06-17 10:47:30,2026-03-26 16:03:20,2026-03-09 14:02:30,61.0,24.0,62.0,1101.0,,2026-03-09 15:23:46,1.8.0,,,21.0,"The most accurate natural language detection library for Rust, suitable for short text and mixed-language text.",280.0,280.0,8.0,18,True,2.0,,,,
66,swiftide,bosun-ai/swiftide,mlops,https://github.com/bosun-ai/swiftide,https://github.com/bosun-ai/swiftide,MIT,2024-06-09 20:07:06,2026-07-01 08:41:24,2026-07-01 08:23:00,62.0,15.0,62.0,712.0,867.0,2025-11-15 14:02:23,0.32.1,,,94.0,"Fast, streaming indexing, query, and agentic LLM applications in Rust.",41.0,41.0,22.0,18,True,2.0,,,True,
67,kornia-rs,kornia/kornia-rs,image,https://github.com/kornia/kornia-rs,https://github.com/kornia/kornia-rs,Apache-2.0,2022-03-05 16:55:17,2026-07-01 12:07:21,2026-07-01 09:55:05,186.0,56.0,212.0,668.0,,2026-05-19 07:22:10,0.1.14,,,14.0,Low-level 3D Computer Vision library in Rust.,13.0,13.0,52.0,18,True,2.0,,,,
